"AdventurersGuild.Prestige 5 rank 9","&bPrestige 5 &5Master","&bPrestigio 5 &lMaestro"
"AdventurersGuild.Prestige 5 rank 9 short placeholder","&b⚜Ⅴ&6&l✧&eⅠⅩ","&b⚜Ⅴ&6&l✧&eⅠⅩ"
"AdventurersGuild.Prestige 6 rank 0","&4Prestige 6 &8Commoner","&4Prestigio 6 &8Plebeyo"
"AdventurersGuild.Prestige 6 rank 0 short placeholder","&4⚜ⅤⅠ&6&l✧&e0","&4⚜ⅤⅠ&6&l✧&e0"
"AdventurersGuild.Prestige 6 rank 1","&4Prestige 6 &fRookie","&4Prestigio 6 &fPrincipiante"
"AdventurersGuild.Prestige 6 rank 1 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅠ","&4⚜ⅤⅠ&6&l✧&eⅠ"
"AdventurersGuild.Prestige 6 rank 10","&4Prestige 6 &5Hero","&4Prestigio 6 &5Héroe"
"AdventurersGuild.Prestige 6 rank 10 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅩ","&4⚜ⅤⅠ&6&l✧&eⅩ"
"AdventurersGuild.Prestige 6 rank 11","&4Prestige 6 &5Legend","&4Prestigio 6 &5Leyenda"
"AdventurersGuild.Prestige 6 rank 11 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅩⅠ","&4⚜ⅤⅠ&6&l✧&eⅩⅠ"
"AdventurersGuild.Prestige 6 rank 12","&4Prestige 6 &5Myth","&4Prestigio 6 &5Mito"
"AdventurersGuild.Prestige 6 rank 12 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅩⅠⅠ","&4⚜ⅤⅠ&6&l✧&eⅩⅠⅠ"
"AdventurersGuild.Prestige 6 rank 13","&4Prestige 6 &5Immortal","&4Prestigio 6 &5Inmortal"
"AdventurersGuild.Prestige 6 rank 13 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅩⅠⅠⅠ","&4⚜ⅤⅠ&6&l✧&eⅩⅠⅠⅠ"
"AdventurersGuild.Prestige 6 rank 14","&4Prestige 6 &5Chosen","&4Prestigio 6 &5Elegido"
"AdventurersGuild.Prestige 6 rank 14 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅩⅠⅤ","&4⚜ⅤⅠ&6&l✧&eⅩⅠⅤ"
"AdventurersGuild.Prestige 6 rank 15","&4Prestige 6 &5Ascendant","&4Prestigio 6 &5Ascendido"
"AdventurersGuild.Prestige 6 rank 15 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅩⅤ","&4⚜ⅤⅠ&6&l✧&eⅩⅤ"
"AdventurersGuild.Prestige 6 rank 16","&4Prestige 6 &5Titan","&4Prestigio 6 &5Titan"
"AdventurersGuild.Prestige 6 rank 16 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅩⅤⅠ","&4⚜ⅤⅠ&6&l✧&eⅩⅤⅠ"
"AdventurersGuild.Prestige 6 rank 2","&4Prestige 6 &fNovice","&4Prestigio 6 &fNovato"
"AdventurersGuild.Prestige 6 rank 2 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅠⅠ","&4⚜ⅤⅠ&6&l✧&eⅠⅠ"
"AdventurersGuild.Prestige 6 rank 3","&4Prestige 6 &fApprentice","&4Prestigio 6 &fAprendiz"
"AdventurersGuild.Prestige 6 rank 3 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅠⅠⅠ","&4⚜ⅤⅠ&6&l✧&eⅠⅠⅠ"
"AdventurersGuild.Prestige 6 rank 4","&4Prestige 6 &2Adventurer","&4Prestigio 6 &2Aventurero"
"AdventurersGuild.Prestige 6 rank 4 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅠⅤ","&4⚜ⅤⅠ&6&l✧&eⅠⅤ"
"AdventurersGuild.Prestige 6 rank 5","&4Prestige 6 &2Journeyman","&4Prestigio 6 &2Viajero"
"AdventurersGuild.Prestige 6 rank 5 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅤ","&4⚜ⅤⅠ&6&l✧&eⅤ"
"AdventurersGuild.Prestige 6 rank 6","&4Prestige 6 &2Adept","&4Prestigio 6 &2Adepto"
"AdventurersGuild.Prestige 6 rank 6 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅤⅠ","&4⚜ⅤⅠ&6&l✧&eⅤⅠ"
"AdventurersGuild.Prestige 6 rank 7","&4Prestige 6 &1Veteran","&4Prestigio 6 &1Veterano"
"AdventurersGuild.Prestige 6 rank 7 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅤⅠⅠ","&4⚜ⅤⅠ&6&l✧&eⅤⅠⅠ"
"AdventurersGuild.Prestige 6 rank 8","&4Prestige 6 &1Elite","&4Prestigio 6 &1Élite"
"AdventurersGuild.Prestige 6 rank 8 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅤⅠⅠⅠ","&4⚜ⅤⅠ&6&l✧&eⅤⅠⅠⅠ"
"AdventurersGuild.Prestige 6 rank 9","&4Prestige 6 &5Master","&4Prestigio 6 &lMaestro"
"AdventurersGuild.Prestige 6 rank 9 short placeholder","&4⚜ⅤⅠ&6&l✧&eⅠⅩ","&4⚜ⅤⅠ&6&l✧&eⅠⅩ"
"AdventurersGuild.Prestige 7 rank 0","&cPrestige 7 &8Commoner","&cPrestigio 7 &8Plebeyo"
"AdventurersGuild.Prestige 7 rank 0 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&e0","&c⚜ⅤⅠⅠ&6&l✧&e0"
"AdventurersGuild.Prestige 7 rank 1","&cPrestige 7 &fRookie","&cPrestigio 7 &fPrincipiante"
"AdventurersGuild.Prestige 7 rank 1 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅠ"
"AdventurersGuild.Prestige 7 rank 10","&cPrestige 7 &5Hero","&cPrestigio 7 &5Héroe"
"AdventurersGuild.Prestige 7 rank 10 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅩ","&c⚜ⅤⅠⅠ&6&l✧&eⅩ"
"AdventurersGuild.Prestige 7 rank 11","&cPrestige 7 &5Legend","&cPrestigio 7 &5Leyenda"
"AdventurersGuild.Prestige 7 rank 11 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅠ"
"AdventurersGuild.Prestige 7 rank 12","&cPrestige 7 &5Myth","&cPrestigio 7 &5Mito"
"AdventurersGuild.Prestige 7 rank 12 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅠⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅠⅠ"
"AdventurersGuild.Prestige 7 rank 13","&cPrestige 7 &5Immortal","&cPrestigio 7 &5Inmortal"
"AdventurersGuild.Prestige 7 rank 13 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅠⅠⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅠⅠⅠ"
"AdventurersGuild.Prestige 7 rank 14","&cPrestige 7 &5Chosen","&cPrestigio 7 &5Elegido"
"AdventurersGuild.Prestige 7 rank 14 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅠⅤ","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅠⅤ"
"AdventurersGuild.Prestige 7 rank 15","&cPrestige 7 &5Ascendant","&cPrestigio 7 &5Ascendido"
"AdventurersGuild.Prestige 7 rank 15 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅤ","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅤ"
"AdventurersGuild.Prestige 7 rank 16","&cPrestige 7 &5Titan","&cPrestigio 7 &5Titan"
"AdventurersGuild.Prestige 7 rank 16 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅤⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅤⅠ"
"AdventurersGuild.Prestige 7 rank 17","&cPrestige 7 &5Demigod","&cPrestigio 7 &5Demiurgo"
"AdventurersGuild.Prestige 7 rank 17 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅤⅠⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅩⅤⅠⅠ"
"AdventurersGuild.Prestige 7 rank 2","&cPrestige 7 &fNovice","&cPrestigio 7 &fNovato"
"AdventurersGuild.Prestige 7 rank 2 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅠⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅠⅠ"
"AdventurersGuild.Prestige 7 rank 3","&cPrestige 7 &fApprentice","&cPrestigio 7 &fAprendiz"
"AdventurersGuild.Prestige 7 rank 3 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅠⅠⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅠⅠⅠ"
"AdventurersGuild.Prestige 7 rank 4","&cPrestige 7 &2Adventurer","&cPrestigio 7 &2Aventurero"
"AdventurersGuild.Prestige 7 rank 4 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅠⅤ","&c⚜ⅤⅠⅠ&6&l✧&eⅠⅤ"
"AdventurersGuild.Prestige 7 rank 5","&cPrestige 7 &2Journeyman","&cPrestigio 7 &2Viajero"
"AdventurersGuild.Prestige 7 rank 5 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅤ","&c⚜ⅤⅠⅠ&6&l✧&eⅤ"
"AdventurersGuild.Prestige 7 rank 6","&cPrestige 7 &2Adept","&cPrestigio 7 &2Adepto"
"AdventurersGuild.Prestige 7 rank 6 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅤⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅤⅠ"
"AdventurersGuild.Prestige 7 rank 7","&cPrestige 7 &1Veteran","&cPrestigio 7 &1Veterano"
"AdventurersGuild.Prestige 7 rank 7 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅤⅠⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅤⅠⅠ"
"AdventurersGuild.Prestige 7 rank 8","&cPrestige 7 &1Elite","&cPrestigio 7 &1Élite"
"AdventurersGuild.Prestige 7 rank 8 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅤⅠⅠⅠ","&c⚜ⅤⅠⅠ&6&l✧&eⅤⅠⅠⅠ"
"AdventurersGuild.Prestige 7 rank 9","&cPrestige 7 &5Master","&cPrestigio 7 &lMaestro"
"AdventurersGuild.Prestige 7 rank 9 short placeholder","&c⚜ⅤⅠⅠ&6&l✧&eⅠⅩ","&c⚜ⅤⅠⅠ&6&l✧&eⅠⅩ"
"AdventurersGuild.Prestige 8 rank 0","&9Prestige 8 &8Commoner","&9Prestigio 8 &8Plebeyo"
"AdventurersGuild.Prestige 8 rank 0 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&e0","&9⚜ⅤⅠⅠⅠ&6&l✧&e0"
"AdventurersGuild.Prestige 8 rank 1","&9Prestige 8 &fRookie","&9Prestigio 8 &fPrincipiante"
"AdventurersGuild.Prestige 8 rank 1 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠ"
"AdventurersGuild.Prestige 8 rank 10","&9Prestige 8 &5Hero","&9Prestigio 8 &5Héroe"
"AdventurersGuild.Prestige 8 rank 10 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩ"
"AdventurersGuild.Prestige 8 rank 11","&9Prestige 8 &5Legend","&9Prestigio 8 &5Leyenda"
"AdventurersGuild.Prestige 8 rank 11 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅠ"
"AdventurersGuild.Prestige 8 rank 12","&9Prestige 8 &5Myth","&9Prestigio 8 &5Mito"
"AdventurersGuild.Prestige 8 rank 12 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅠⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅠⅠ"
"AdventurersGuild.Prestige 8 rank 13","&9Prestige 8 &5Immortal","&9Prestigio 8 &5Inmortal"
"AdventurersGuild.Prestige 8 rank 13 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅠⅠⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅠⅠⅠ"
"AdventurersGuild.Prestige 8 rank 14","&9Prestige 8 &5Chosen","&9Prestigio 8 &5Elegido"
"AdventurersGuild.Prestige 8 rank 14 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅠⅤ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅠⅤ"
"AdventurersGuild.Prestige 8 rank 15","&9Prestige 8 &5Ascendant","&9Prestigio 8 &5Ascendido"
"AdventurersGuild.Prestige 8 rank 15 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅤ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅤ"
"AdventurersGuild.Prestige 8 rank 16","&9Prestige 8 &5Titan","&9Prestigio 8 &5Titan"
"AdventurersGuild.Prestige 8 rank 16 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅤⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅤⅠ"
"AdventurersGuild.Prestige 8 rank 17","&9Prestige 8 &5Demigod","&9Prestigio 8 &5Demiurgo"
"AdventurersGuild.Prestige 8 rank 17 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅤⅠⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅤⅠⅠ"
"AdventurersGuild.Prestige 8 rank 18","&9Prestige 8 &5Deity","&9Prestigio 8 &5Deidad"
"AdventurersGuild.Prestige 8 rank 18 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅤⅠⅠⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅩⅤⅠⅠⅠ"
"AdventurersGuild.Prestige 8 rank 2","&9Prestige 8 &fNovice","&9Prestigio 8 &fNovato"
"AdventurersGuild.Prestige 8 rank 2 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠⅠ"
"AdventurersGuild.Prestige 8 rank 3","&9Prestige 8 &fApprentice","&9Prestigio 8 &fAprendiz"
"AdventurersGuild.Prestige 8 rank 3 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠⅠⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠⅠⅠ"
"AdventurersGuild.Prestige 8 rank 4","&9Prestige 8 &2Adventurer","&9Prestigio 8 &2Aventurero"
"AdventurersGuild.Prestige 8 rank 4 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠⅤ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠⅤ"
"AdventurersGuild.Prestige 8 rank 5","&9Prestige 8 &2Journeyman","&9Prestigio 8 &2Viajero"
"AdventurersGuild.Prestige 8 rank 5 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅤ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅤ"
"AdventurersGuild.Prestige 8 rank 6","&9Prestige 8 &2Adept","&9Prestigio 8 &2Adepto"
"AdventurersGuild.Prestige 8 rank 6 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅤⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅤⅠ"
"AdventurersGuild.Prestige 8 rank 7","&9Prestige 8 &1Veteran","&9Prestigio 8 &1Veterano"
"AdventurersGuild.Prestige 8 rank 7 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅤⅠⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅤⅠⅠ"
"AdventurersGuild.Prestige 8 rank 8","&9Prestige 8 &1Elite","&9Prestigio 8 &1Élite"
"AdventurersGuild.Prestige 8 rank 8 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅤⅠⅠⅠ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅤⅠⅠⅠ"
"AdventurersGuild.Prestige 8 rank 9","&9Prestige 8 &5Master","&9Prestigio 8 &lMaestro"
"AdventurersGuild.Prestige 8 rank 9 short placeholder","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠⅩ","&9⚜ⅤⅠⅠⅠ&6&l✧&eⅠⅩ"
"AdventurersGuild.Prestige 9 rank 0","&dPrestige 9 &8Commoner","&dPrestigio 9 &8Plebeyo"
"AdventurersGuild.Prestige 9 rank 0 short placeholder","&d⚜ⅠⅩ&6&l✧&e0","&d⚜ⅠⅩ&6&l✧&e0"
"AdventurersGuild.Prestige 9 rank 1","&dPrestige 9 &fRookie","&dPrestigio 9 &fPrincipiante"
"AdventurersGuild.Prestige 9 rank 1 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅠ","&d⚜ⅠⅩ&6&l✧&eⅠ"
"AdventurersGuild.Prestige 9 rank 10","&dPrestige 9 &5Hero","&dPrestigio 9 &5Héroe"
"AdventurersGuild.Prestige 9 rank 10 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩ","&d⚜ⅠⅩ&6&l✧&eⅩ"
"AdventurersGuild.Prestige 9 rank 11","&dPrestige 9 &5Legend","&dPrestigio 9 &5Leyenda"
"AdventurersGuild.Prestige 9 rank 11 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅠ","&d⚜ⅠⅩ&6&l✧&eⅩⅠ"
"AdventurersGuild.Prestige 9 rank 12","&dPrestige 9 &5Myth","&dPrestigio 9 &5Mito"
"AdventurersGuild.Prestige 9 rank 12 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅠⅠ","&d⚜ⅠⅩ&6&l✧&eⅩⅠⅠ"
"AdventurersGuild.Prestige 9 rank 13","&dPrestige 9 &5Immortal","&dPrestigio 9 &5Inmortal"
"AdventurersGuild.Prestige 9 rank 13 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅠⅠⅠ","&d⚜ⅠⅩ&6&l✧&eⅩⅠⅠⅠ"
"AdventurersGuild.Prestige 9 rank 14","&dPrestige 9 &5Chosen","&dPrestigio 9 &5Elegido"
"AdventurersGuild.Prestige 9 rank 14 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅠⅤ","&d⚜ⅠⅩ&6&l✧&eⅩⅠⅤ"
"AdventurersGuild.Prestige 9 rank 15","&dPrestige 9 &5Ascendant","&dPrestigio 9 &5Ascendido"
"AdventurersGuild.Prestige 9 rank 15 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅤ","&d⚜ⅠⅩ&6&l✧&eⅩⅤ"
"AdventurersGuild.Prestige 9 rank 16","&dPrestige 9 &5Titan","&dPrestigio 9 &5Titan"
"AdventurersGuild.Prestige 9 rank 16 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅤⅠ","&d⚜ⅠⅩ&6&l✧&eⅩⅤⅠ"
"AdventurersGuild.Prestige 9 rank 17","&dPrestige 9 &5Demigod","&dPrestigio 9 &5Demiurgo"
"AdventurersGuild.Prestige 9 rank 17 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅤⅠⅠ","&d⚜ⅠⅩ&6&l✧&eⅩⅤⅠⅠ"
"AdventurersGuild.Prestige 9 rank 18","&dPrestige 9 &5Deity","&dPrestigio 9 &5Deidad"
"AdventurersGuild.Prestige 9 rank 18 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅤⅠⅠⅠ","&d⚜ⅠⅩ&6&l✧&eⅩⅤⅠⅠⅠ"
"AdventurersGuild.Prestige 9 rank 19","&dPrestige 9 &5Godhunter","&dPrestigio 9 &5Cazador de dioses"
"AdventurersGuild.Prestige 9 rank 19 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅩⅠⅩ","&d⚜ⅠⅩ&6&l✧&eⅩⅠⅤ"
"AdventurersGuild.Prestige 9 rank 2","&dPrestige 9 &fNovice","&dPrestigio 9 &fNovato"
"AdventurersGuild.Prestige 9 rank 2 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅠⅠ","&d⚜ⅠⅩ&6&l✧&eⅠⅠ"
"AdventurersGuild.Prestige 9 rank 3","&dPrestige 9 &fApprentice","&dPrestigio 9 &fAprendiz"
"AdventurersGuild.Prestige 9 rank 3 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅠⅠⅠ","&d⚜ⅠⅩ&6&l✧&eⅠⅠⅠ"
"AdventurersGuild.Prestige 9 rank 4","&dPrestige 9 &2Adventurer","&dPrestigio 9 &2Aventurero"
"AdventurersGuild.Prestige 9 rank 4 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅠⅤ","&d⚜ⅠⅩ&6&l✧&eⅠⅤ"
"AdventurersGuild.Prestige 9 rank 5","&dPrestige 9 &2Journeyman","&dPrestigio 9 &2Viajero"
"AdventurersGuild.Prestige 9 rank 5 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅤ","&d⚜ⅠⅩ&6&l✧&eⅤ"
"AdventurersGuild.Prestige 9 rank 6","&dPrestige 9 &2Adept","&dPrestigio 9 &2Adepto"
"AdventurersGuild.Prestige 9 rank 6 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅤⅠ","&d⚜ⅠⅩ&6&l✧&eⅤⅠ"
"AdventurersGuild.Prestige 9 rank 7","&dPrestige 9 &1Veteran","&dPrestigio 9 &1Veterano"
"AdventurersGuild.Prestige 9 rank 7 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅤⅠⅠ","&d⚜ⅠⅩ&6&l✧&eⅤⅠⅠ"
"AdventurersGuild.Prestige 9 rank 8","&dPrestige 9 &1Elite","&dPrestigio 9 &1Élite"
"AdventurersGuild.Prestige 9 rank 8 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅤⅠⅠⅠ","&d⚜ⅠⅩ&6&l✧&eⅤⅠⅠⅠ"
"AdventurersGuild.Prestige 9 rank 9","&dPrestige 9 &5Master","&dPrestigio 9 &lMaestro"
"AdventurersGuild.Prestige 9 rank 9 short placeholder","&d⚜ⅠⅩ&6&l✧&eⅠⅩ","&d⚜ⅠⅩ&6&l✧&eⅠⅩ"
"AdventurersGuild.adventurersGuildMenuName","&6&lAdventurer's Hub","&6&lCentro del Aventurero"
"AdventurersGuild.lootLimiterMessage","&7[EM] &cYou must unlock the next guild rank through /ag to loot better items!","&7[EM] &c¡Debes desbloquear el siguiente rango de gremio a través de /ag para obtener mejores objetos!"
"AdventurersGuild.prestigeUnlockMessageSubtitle","&2has unlocked $tier&2!","&2¡ha desbloqueado $tier&2!"
"AdventurersGuild.prestigeUnlockMessageTitle","$player","$player"
"AntiExploit.AntiExploit message","&c[EM AntiExploit] &7Nearby elite won't drop special loot.","&c[EM AntiExploit] &7Los mobs de élite cercanos no soltarán el botín especial."
"Arenas.arenaFullMessage","&4[EliteMobs] &cArena is full! You can spectate instead while you wait for it to finish!","&4[EliteMobs] &cArena está llena! Puedes observar en su lugar mientras esperas a que termine!"
"Arenas.arenaJoinPlayerMessage","&2[EliteMobs] &aYou can start the arena by doing &2/em start &aif there are at least &2$count &aplayers in it! 
You can leave the arena by doing &c/em quit","&2[EliteMobs] &aYou can start the arena by doing &2/em start &aif there are at least &2$count &aplayers in it! 
You can leave the arena by doing &c/em quit"
"Arenas.arenaJoinSpectatorMessage","&2[EliteMobs] &aYou can leave the arena at any time using &2/em quit","&2[EliteMobs] &aPuedes salir de la arena en cualquier momento usando &2/em quit"
"Arenas.arenasOngoingMessage","&4[EliteMobs] &cCan't join the arena now - a match is currently happening! You can spectate instead while you wait for it to finish!","&4[EliteMobs] &cNo puedes unirte a la arena ahora - ¡Una partida está ocurriendo actualmente! ¡Puedes observar en su lugar mientras esperas a que termine!"
"Arenas.defeatSubtitle","&cReached wave &4$wave&c!","&c¡Alcanzada oleada &4$wave&c!"
"Arenas.defeatTitle","&4Defeat!","&4¡Derrotas!"
"Arenas.instanceQuitHintMessage","&4[EliteMobs] &cYou can leave the instance by doing &4/em quit","&4[EliteMobs] &cPuedes abandonar la instancia escribiendo &4/em quit"
"Arenas.instanceStartHintMessage","&2[EliteMobs] &aYou can start the instance by doing &2/em start","&2[EliteMobs] &aPuedes iniciar la instancia escribiendo &2/em start"
"Arenas.joinPlayerSubtitle","&cLeave with &4/em quit &c!","&c¡Abandonar con &4/em quit &c!"
"Arenas.joinPlayerTitle","&aStart with &2/em start &a!","&a¡Comienza con &2/em start &a!"
"Arenas.joinSpectatorSubtitle","&cLeave with &4/em quit &c!","&c¡Abandonar con &4/em quit &c!"
"Arenas.joinSpectatorTitle","&aNow spectating!","&a¡Ahora observando!"
"Arenas.noArenaPermissionMessage","[EliteMobs] You don't have the permission to enter this arena!","[EliteMobs] ¡No tienes permiso para entrar a esta arena!"
"Arenas.notEnoughPlayersMessage","&8[EliteMobs] &cYou need at least $amount to start the match!","&8[EliteMobs] &c¡Necesitas al menos $amount para comenzar la batalla!"
"Arenas.startingMessage","&2Starting!","&2Comenzando!"
"Arenas.startingSubtitle","&2in $count...","&2en $count..."
"Arenas.victoryBroadcast","Arena $arenaName was conquered by $players!","¡Arena $arenaName fue conquistada por $players!"
"Arenas.victorySubtitle","&aCompleted &2$wave &awaves!","&a¡Completadas &2$wave &aoleadas!"
"Arenas.victoryTitle","&2Victory!","&2¡Victoria!"
"Arenas.waveTitle","&aWave &2$wave","&aOleada &2$wave"
"BB_CircleTemple_Barren_Boss.name","$minibossLevel &2Puppy","$minibossLevel &2Cachorro"
"BB_CircleTemple_Desert_Boss.name","$minibossLevel &6Pharaoh","$minibossLevel &6Faraón"
"BB_CircleTemple_End_Boss.name","$minibossLevel &5King of the Underworld","$minibossLevel &5Rey del Inframundo"
"BB_CircleTemple_Grasslands_Boss.name","$minibossLevel &dKnight","$minibossLevel &dCaballero"
"BB_CircleTemple_Nether_Boss.name","$minibossLevel &4Corrupted Horror","$minibossLevel &4Horror Corrupto"
"BB_CircleTemple_Tundra_Boss.name","$minibossLevel &9Fenrir","$minibossLevel &9Fenrir"
"BB_Flagship_Grasslands_Boss.name","$bossLevel &0Mortician","$bossLevel &0Sepulturero"
"BB_Flagship_Grasslands_Miniboss.name","$bossLevel &0Priest","$bossLevel &0Sacerdote"
"BB_Flagship_Grasslands_Miniboss2.name","$bossLevel &0Guard","$bossLevel &0Guardia"
"BB_FloatingCave_Barren_Boss.name","$minibossLevel &2Skeleton Reaper","$minibossLevel &2Segador Esqueleto"
"BB_FloatingCave_Desert_Boss.name","$minibossLevel &6Junior Detonator","$minibossLevel &6Detonador Junior"
"BB_FloatingCave_End_Boss.name","$minibossLevel &5Skyraider","$minibossLevel &5Asaltante Aéreo"
"BB_FloatingCave_Grasslands_Boss.name","$minibossLevel &dTarantula","$minibossLevel &dTarántula"
"BB_FloatingCave_Nether_Boss.name","$minibossLevel &4Bandit Leader","$minibossLevel &4Líder Bandido"
"BB_FloatingCave_Tundra_Boss.name","$minibossLevel &9Neith's Recruit","$minibossLevel &9Recluta de Neith"
"BB_HiddenChamber_Barren_Boss.name","$minibossLevel &2Weaver","$minibossLevel &2Tejedor"
"BB_HiddenChamber_Desert_Boss.name","$minibossLevel &6Firecore","$minibossLevel &6Núcleo de Fuego"
"BB_HiddenChamber_End_Boss.name","$minibossLevel &5Worm Queen","$minibossLevel &5Reina Gusano"
"BB_HiddenChamber_Grasslands_Boss.name","$minibossLevel &dSorcerer","$minibossLevel &dHechicero"
"BB_HiddenChamber_Nether_Boss.name","$minibossLevel &4PinkPyre","$minibossLevel &4Pira Rosa"
